# x1	x2
10.9902	-7
10.9903	-7
10.9903	-7
10.9903	-7
10.9903	-7
10.9903	-7
10.9903	-7
10.9904	-7
10.9904	-7
10.9904	-7
10.9904	-7
10.9904	-7
10.9905	-7
10.9905	-7
10.9905	-7
10.9905	-7
10.9905	-7
10.9906	-7
10.9906	-7
10.9906	-7
10.9906	-7
10.9906	-7
10.9907	-7
10.9907	-7
10.9907	-7
10.9907	-7
10.9907	-7
10.9907	-7
10.9908	-7
10.9908	-7
10.9908	-7
10.9908	-7
10.9908	-7
10.9909	-7
10.9909	-7
10.9909	-7
10.9909	-7
10.9909	-7
10.9909	-7
10.991	-7
10.991	-7
10.991	-7
10.991	-7
10.991	-7
10.9911	-7
10.9911	-7
10.9911	-7
10.9911	-7
10.9911	-7
10.9911	-7
10.9912	-7
10.9912	-7
10.9912	-7
10.9912	-7
10.9912	-7
10.9913	-7
10.9913	-7
10.9913	-7
10.9913	-7
10.9913	-7
10.9913	-7
10.9914	-7
10.9914	-7
10.9914	-7
10.9914	-7
10.9914	-7
10.9914	-7
10.9915	-7
10.9915	-7
10.9915	-7
10.9915	-7
10.9915	-7
10.9915	-7
10.9916	-7
10.9916	-7
10.9916	-7
10.9916	-7
10.9916	-7
10.9916	-7
10.9917	-7
10.9917	-7
10.9917	-7
10.9917	-7
10.9917	-7
10.9917	-7
10.9918	-7
10.9918	-7
10.9918	-7
10.9918	-7
10.9918	-7
10.9918	-7
10.9919	-7
10.9919	-7
10.9919	-7
10.9919	-7
10.9919	-7
10.9919	-7
10.992	-7
10.992	-7
10.992	-7
10.992	-7
10.992	-7
10.992	-7
10.9921	-7
10.9921	-7
10.9921	-7
10.9921	-7
10.9921	-7
10.9921	-7
10.9921	-7
10.9922	-7
10.9922	-7
10.9922	-7
10.9922	-7
10.9922	-7
10.9922	-7
10.9923	-7
10.9923	-7
10.9923	-7
10.9923	-7
10.9923	-7
10.9923	-7
10.9923	-7
10.9924	-7
10.9924	-7
10.9924	-7
10.9924	-7
10.9924	-7
10.9924	-7
10.9925	-7
10.9925	-7
10.9925	-7
10.9925	-7
10.9925	-7
10.9925	-7
10.9925	-7
10.9926	-7
10.9926	-7
10.9926	-7
10.9926	-7
10.9926	-7
10.9926	-7
10.9926	-7
10.9927	-7
10.9927	-7
10.9927	-7
10.9927	-7
10.9927	-7
10.9927	-7
10.9928	-7
10.9928	-7
10.9928	-7
10.9928	-7
10.9928	-7
10.9928	-7
10.9928	-7
10.9929	-7
10.9929	-7
10.9929	-7
10.9929	-7
10.9929	-7
10.9929	-7
10.9929	-7
10.993	-7
10.993	-7
10.993	-7
10.993	-7
10.993	-7
10.993	-7
10.993	-7
10.9931	-7
10.9931	-7
10.9931	-7
10.9931	-7
10.9931	-7
10.9931	-7
10.9931	-7
10.9931	-7
10.9932	-7
10.9932	-7
10.9932	-7
10.9932	-7
10.9932	-7
10.9932	-7
10.9932	-7
10.9933	-7
10.9933	-7
10.9933	-7
10.9933	-7
10.9933	-7
10.9933	-7
10.9933	-7
10.9933	-7
10.9934	-7
10.9934	-7
10.9934	-7
10.9934	-7
10.9934	-7
10.9934	-7
10.9934	-7
10.9935	-7
10.9935	-7
10.9935	-7
10.9935	-7
10.9935	-7
10.9935	-7
10.9935	-7
10.9935	-7
10.9936	-7
10.9936	-7
10.9936	-7
10.9936	-7
10.9936	-7
10.9936	-7
10.9936	-7
10.9936	-7
10.9937	-7
10.9937	-7
10.9937	-7
10.9937	-7
10.9937	-7
10.9937	-7
10.9937	-7
10.9937	-7
10.9938	-7
10.9938	-7
10.9938	-7
10.9938	-7
10.9938	-7
10.9938	-7
10.9938	-7
10.9938	-7
10.9939	-7
10.9939	-7
10.9939	-7
10.9939	-7
10.9939	-7
10.9939	-7
10.9939	-7
10.9939	-7
10.994	-7
10.994	-7
10.994	-7
10.994	-7
10.994	-7
10.994	-7
10.994	-7
10.994	-7
10.9941	-7
10.9941	-7
10.9941	-7
10.9941	-7
10.9941	-7
10.9941	-7
10.9941	-7
10.9941	-7
10.9941	-7
10.9942	-7
10.9942	-7
10.9942	-7
10.9942	-7
10.9942	-7
10.9942	-7
10.9942	-7
10.9942	-7
10.9943	-7
10.9943	-7
10.9943	-7
10.9943	-7
10.9943	-7
10.9943	-7
10.9943	-7
10.9943	-7
10.9943	-7
10.9944	-7
10.9944	-7
10.9944	-7
10.9944	-7
10.9944	-7
10.9944	-7
10.9944	-7
10.9944	-7
10.9944	-7
10.9945	-7
10.9945	-7
10.9945	-7
10.9945	-7
10.9945	-7
10.9945	-7
10.9945	-7
10.9945	-7
10.9945	-7
10.9946	-7
10.9946	-7
10.9946	-7
10.9946	-7
10.9946	-7
10.9946	-7
10.9946	-7
10.9946	-7
10.9946	-7
10.9947	-7
10.9947	-7
10.9947	-7
10.9947	-7
10.9947	-7
10.9947	-7
10.9947	-7
10.9947	-7
10.9947	-7
10.9947	-7
10.9948	-7
10.9948	-7
10.9948	-7
10.9948	-7
10.9948	-7
10.9948	-7
10.9948	-7
10.9948	-7
10.9948	-7
10.9949	-7
10.9949	-7
10.9949	-7
10.9949	-7
10.9949	-7
10.9949	-7
10.9949	-7
10.9949	-7
10.9949	-7
10.9949	-7
10.995	-7
10.995	-7
10.995	-7
10.995	-7
10.995	-7
10.995	-7
10.995	-7
10.995	-7
10.995	-7
10.995	-7
10.9951	-7
10.9951	-7
10.9951	-7
10.9951	-7
10.9951	-7
10.9951	-7
10.9951	-7
10.9951	-7
10.9951	-7
10.9951	-7
10.9952	-7
10.9952	-7
10.9952	-7
10.9952	-7
10.9952	-7
10.9952	-7
10.9952	-7
10.9952	-7
10.9952	-7
10.9952	-7
10.9952	-7
10.9953	-7
10.9953	-7
10.9953	-7
10.9953	-7
10.9953	-7
10.9953	-7
10.9953	-7
10.9953	-7
10.9953	-7
10.9953	-7
10.9954	-7
10.9954	-7
10.9954	-7
10.9954	-7
10.9954	-7
10.9954	-7
10.9954	-7
10.9954	-7
10.9954	-7
10.9954	-7
10.9954	-7
10.9955	-7
10.9955	-7
10.9955	-7
10.9955	-7
10.9955	-7
10.9955	-7
10.9955	-7
10.9955	-7
10.9955	-7
10.9955	-7
10.9955	-7
10.9956	-7
10.9956	-7
10.9956	-7
10.9956	-7
10.9956	-7
10.9956	-7
10.9956	-7
10.9956	-7
10.9956	-7
10.9956	-7
10.9956	-7
10.9956	-7
10.9957	-7
10.9957	-7
10.9957	-7
10.9957	-7
10.9957	-7
10.9957	-7
10.9957	-7
10.9957	-7
10.9957	-7
10.9957	-7
10.9957	-7
10.9958	-7
10.9958	-7
10.9958	-7
10.9958	-7
10.9958	-7
10.9958	-7
10.9958	-7
10.9958	-7
10.9958	-7
10.9958	-7
10.9958	-7
10.9958	-7
10.9959	-7
10.9959	-7
10.9959	-7
10.9959	-7
10.9959	-7
10.9959	-7
10.9959	-7
10.9959	-7
10.9959	-7
10.9959	-7
10.9959	-7
10.9959	-7
10.996	-7
10.996	-7
10.996	-7
10.996	-7
10.996	-7
10.996	-7
10.996	-7
10.996	-7
10.996	-7
10.996	-7
10.996	-7
10.996	-7
10.996	-7
10.9961	-7
10.9961	-7
10.9961	-7
10.9961	-7
10.9961	-7
10.9961	-7
10.9961	-7
10.9961	-7
10.9961	-7
10.9961	-7
10.9961	-7
10.9961	-7
10.9961	-7
10.9962	-7
10.9962	-7
10.9962	-7
10.9962	-7
10.9962	-7
10.9962	-7
10.9962	-7
10.9962	-7
10.9962	-7
10.9962	-7
10.9962	-7
10.9962	-7
10.9962	-7
10.9963	-7
10.9963	-7
10.9963	-7
10.9963	-7
10.9963	-7
10.9963	-7
10.9963	-7
10.9963	-7
10.9963	-7
10.9963	-7
10.9963	-7
10.9963	-7
10.9963	-7
10.9964	-7
10.9964	-7
10.9964	-7
10.9964	-7
10.9964	-7
10.9964	-7
10.9964	-7
10.9964	-7
10.9964	-7
10.9964	-7
10.9964	-7
10.9964	-7
10.9964	-7
10.9964	-7
10.9965	-7
10.9965	-7
10.9965	-7
10.9965	-7
10.9965	-7
10.9965	-7
10.9965	-7
10.9965	-7
10.9965	-7
10.9965	-7
10.9965	-7
10.9965	-7
10.9965	-7
10.9965	-7
10.9966	-7
10.9966	-7
10.9966	-7
10.9966	-7
10.9966	-7
10.9966	-7
10.9966	-7
10.9966	-7
10.9966	-7
10.9966	-7
10.9966	-7
10.9966	-7
10.9966	-7
10.9966	-7
10.9966	-7
10.9967	-7
10.9967	-7
10.9967	-7
10.9967	-7
10.9967	-7
10.9967	-7
10.9967	-7
10.9967	-7
10.9967	-7
10.9967	-7
10.9967	-7
10.9967	-7
10.9967	-7
10.9967	-7
10.9967	-7
10.9968	-7
10.9968	-7
10.9968	-7
10.9968	-7
10.9968	-7
10.9968	-7
10.9968	-7
10.9968	-7
10.9968	-7
10.9968	-7
10.9968	-7
10.9968	-7
10.9968	-7
10.9968	-7
10.9968	-7
10.9968	-7
10.9969	-7
10.9969	-7
10.9969	-7
10.9969	-7
10.9969	-7
10.9969	-7
10.9969	-7
10.9969	-7
10.9969	-7
10.9969	-7
10.9969	-7
10.9969	-7
10.9969	-7
10.9969	-7
10.9969	-7
10.9969	-7
10.997	-7
10.997	-7
10.997	-7
10.997	-7
10.997	-7
10.997	-7
10.997	-7
10.997	-7
10.997	-7
10.997	-7
10.997	-7
10.997	-7
10.997	-7
10.997	-7
10.997	-7
10.997	-7
10.997	-7
10.9971	-7
10.9971	-7
10.9971	-7
10.9971	-7
10.9971	-7
10.9971	-7
10.9971	-7
10.9971	-7
10.9971	-7
10.9971	-7
10.9971	-7
10.9971	-7
10.9971	-7
10.9971	-7
10.9971	-7
10.9971	-7
10.9971	-7
10.9972	-7
10.9972	-7
10.9972	-7
10.9972	-7
10.9972	-7
10.9972	-7
10.9972	-7
10.9972	-7
10.9972	-7
10.9972	-7
10.9972	-7
10.9972	-7
10.9972	-7
10.9972	-7
10.9972	-7
10.9972	-7
10.9972	-7
10.9972	-7
10.9973	-7
10.9973	-7
10.9973	-7
10.9973	-7
10.9973	-7
10.9973	-7
10.9973	-7
10.9973	-7
10.9973	-7
10.9973	-7
10.9973	-7
10.9973	-7
10.9973	-7
10.9973	-7
10.9973	-7
10.9973	-7
10.9973	-7
10.9973	-7
10.9974	-7
10.9974	-7
10.9974	-7
10.9974	-7
10.9974	-7
10.9974	-7
10.9974	-7
10.9974	-7
10.9974	-7
10.9974	-7
10.9974	-7
10.9974	-7
10.9974	-7
10.9974	-7
10.9974	-7
10.9974	-7
10.9974	-7
10.9974	-7
10.9974	-7
10.9975	-7
10.9975	-7
10.9975	-7
10.9975	-7
10.9975	-7
10.9975	-7
10.9975	-7
10.9975	-7
10.9975	-7
10.9975	-7
10.9975	-7
10.9975	-7
10.9975	-7
10.9975	-7
10.9975	-7
10.9975	-7
10.9975	-7
10.9975	-7
10.9975	-7
10.9975	-7
10.9976	-7
10.9976	-7
10.9976	-7
10.9976	-7
10.9976	-7
10.9976	-7
10.9976	-7
10.9976	-7
10.9976	-7
10.9976	-7
10.9976	-7
10.9976	-7
10.9976	-7
10.9976	-7
10.9976	-7
10.9976	-7
10.9976	-7
10.9976	-7
10.9976	-7
10.9976	-7
10.9976	-7
10.9977	-7
10.9977	-7
10.9977	-7
10.9977	-7
10.9977	-7
10.9977	-7
10.9977	-7
10.9977	-7
10.9977	-7
10.9977	-7
10.9977	-7
10.9977	-7
10.9977	-7
10.9977	-7
10.9977	-7
10.9977	-7
10.9977	-7
10.9977	-7
10.9977	-7
10.9977	-7
10.9977	-7
10.9977	-7
10.9978	-7
10.9978	-7
10.9978	-7
10.9978	-7
10.9978	-7
10.9978	-7
10.9978	-7
10.9978	-7
10.9978	-7
10.9978	-7
10.9978	-7
10.9978	-7
10.9978	-7
10.9978	-7
10.9978	-7
10.9978	-7
10.9978	-7
10.9978	-7
10.9978	-7
10.9978	-7
10.9978	-7
10.9978	-7
10.9978	-7
10.9979	-7
10.9979	-7
10.9979	-7
10.9979	-7
10.9979	-7
10.9979	-7
10.9979	-7
10.9979	-7
10.9979	-7
10.9979	-7
10.9979	-7
10.9979	-7
10.9979	-7
10.9979	-7
10.9979	-7
10.9979	-7
10.9979	-7
10.9979	-7
10.9979	-7
10.9979	-7
10.9979	-7
10.9979	-7
10.9979	-7
10.998	-7
10.998	-7
10.998	-7
10.998	-7
10.998	-7
10.998	-7
10.998	-7
10.998	-7
10.998	-7
10.998	-7
10.998	-7
10.998	-7
10.998	-7
10.998	-7
10.998	-7
10.998	-7
10.998	-7
10.998	-7
10.998	-7
10.998	-7
10.998	-7
10.998	-7
10.998	-7
10.998	-7
10.998	-7
10.9981	-7
10.9981	-7
10.9981	-7
10.9981	-7
10.9981	-7
10.9981	-7
10.9981	-7
10.9981	-7
10.9981	-7
10.9981	-7
10.9981	-7
10.9981	-7
10.9981	-7
10.9981	-7
10.9981	-7
10.9981	-7
10.9981	-7
10.9981	-7
10.9981	-7
10.9981	-7
10.9981	-7
10.9981	-7
10.9981	-7
10.9981	-7
10.9981	-7
10.9981	-7
10.9981	-7
10.9982	-7
10.9982	-7
10.9982	-7
10.9982	-7
10.9982	-7
10.9982	-7
10.9982	-7
10.9982	-7
10.9982	-7
10.9982	-7
10.9982	-7
10.9982	-7
10.9982	-7
10.9982	-7
10.9982	-7
10.9982	-7
10.9982	-7
10.9982	-7
10.9982	-7
10.9982	-7
10.9982	-7
10.9982	-7
10.9982	-7
10.9982	-7
10.9982	-7
10.9982	-7
10.9982	-7
10.9983	-7
10.9983	-7
10.9983	-7
10.9983	-7
10.9983	-7
10.9983	-7
10.9983	-7
10.9983	-7
10.9983	-7
10.9983	-7
10.9983	-7
10.9983	-7
10.9983	-7
10.9983	-7
10.9983	-7
10.9983	-7
10.9983	-7
10.9983	-7
10.9983	-7
10.9983	-7
10.9983	-7
10.9983	-7
10.9983	-7
10.9983	-7
10.9983	-7
10.9983	-7
10.9983	-7
10.9983	-7
10.9983	-7
10.9983	-7
10.9984	-7
10.9984	-7
10.9984	-7
10.9984	-7
10.9984	-7
10.9984	-7
10.9984	-7
10.9984	-7
10.9984	-7
10.9984	-7
10.9984	-7
10.9984	-7
10.9984	-7
10.9984	-7
10.9984	-7
10.9984	-7
10.9984	-7
10.9984	-7
10.9984	-7
10.9984	-7
10.9984	-7
10.9984	-7
10.9984	-7
10.9984	-7
10.9984	-7
10.9984	-7
10.9984	-7
10.9984	-7
10.9984	-7
10.9984	-7
10.9984	-7
10.9985	-7
10.9985	-7
10.9985	-7
10.9985	-7
10.9985	-7
10.9985	-7
10.9985	-7
10.9985	-7
10.9985	-7
10.9985	-7
10.9985	-7
10.9985	-7
10.9985	-7
10.9985	-7
10.9985	-7
10.9985	-7
10.9985	-7
10.9985	-7
10.9985	-7
10.9985	-7
10.9985	-7
10.9985	-7
10.9985	-7
10.9985	-7
10.9985	-7
10.9985	-7
10.9985	-7
10.9985	-7
10.9985	-7
10.9985	-7
10.9985	-7
10.9985	-7
10.9985	-7
10.9986	-7
10.9986	-7
10.9986	-7
10.9986	-7
10.9986	-7
10.9986	-7
10.9986	-7
10.9986	-7
10.9986	-7
10.9986	-7
10.9986	-7
10.9986	-7
10.9986	-7
10.9986	-7
10.9986	-7
10.9986	-7
10.9986	-7
10.9986	-7
10.9986	-7
10.9986	-7
10.9986	-7
10.9986	-7
10.9986	-7
10.9986	-7
10.9986	-7
10.9986	-7
10.9986	-7
10.9986	-7
10.9986	-7
10.9986	-7
10.9986	-7
10.9986	-7
10.9986	-7
10.9986	-7
10.9986	-7
10.9986	-7
10.9987	-7
10.9987	-7
10.9987	-7
10.9987	-7
10.9987	-7
10.9987	-7
10.9987	-7
10.9987	-7
10.9987	-7
10.9987	-7
10.9987	-7
10.9987	-7
10.9987	-7
10.9987	-7
10.9987	-7
10.9987	-7
10.9987	-7
10.9987	-7
10.9987	-7
10.9987	-7
10.9987	-7
10.9987	-7
10.9987	-7
10.9987	-7
10.9987	-7
10.9987	-7
10.9987	-7
10.9987	-7
10.9987	-7
10.9987	-7
10.9987	-7
10.9987	-7
10.9987	-7
10.9987	-7
10.9987	-7
10.9987	-7
10.9987	-7
10.9987	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9988	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.9989	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.999	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9991	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9992	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9993	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9994	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9995	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9996	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
10.9997	-7
